Station Code,Name of Monitoring Location,State Name,Temp_Min,Temp_Max,pH_Min,pH_Max,Conductivity_Min,Conductivity_Max,BOD_Min,DOB_Max,Nitrate?N + Nitrite_N Min,Nitrate?N + Nitrite_N Max,Fecal Coliform_Min,Fecal Coliform_Max,Total Coliform_Min,Total Coliform_Max,Total Dissolved Solids_Min,Total Dissolved Solids_Max,Fluoride_Min,Fluoride_Max,Arsenic_Min,Arsenic_Max,Drinkability
1733,"SHIBNAGAR, AGARTALA,TRIPURA",TRIPURA,21.5,23.0,-6.52,6.65,108.0,118.0,-6.52,5.0,0.32,0.32,1.8,1.8,1.8,1.8,62.0,68.0,0.01,0.01,0.01,0.01,Not Drinkable
1734,"GANDHIGRAM, AGARTALA,TRIPURA",TRIPURA,22.0,23.0,6.31,6.49,108.0,114.0,6.31,5.0,0.32,0.32,1.8,1.8,1.8,1.8,62.0,64.0,0.01,0.01,0.01,0.01,Drinkable
3423,"TUBE WELL AT HAPANIA, WESTTRIPURA",TRIPURA,23.0,23.0,6.39,6.39,78.0,78.0,6.39,5.0,0.32,0.32,1.8,1.8,1.8,1.8,42.0,42.0,0.01,0.01,0.01,0.01,Drinkable
3424,"TUBE WELL AT NAGICHERRA,WEST TRIPURA",TRIPURA,21.5,22.5,5.97,6.11,87.0,94.0,5.97,5.0,0.32,0.32,1.8,1.8,1.8,1.8,46.0,50.0,0.01,0.01,0.01,0.01,Drinkable
3425,"TUBE WELL AT BODHJUNGNAGAR, WEST TRIPURA",TRIPURA,22.0,23.0,5.65,5.81,101.0,116.0,5.65,5.0,0.6,0.76,1.8,1.8,1.8,1.8,58.0,66.0,0.01,0.01,0.01,0.01,Drinkable
3426,"TUBE WELL AT B.C.MANU,SOUTH TRIPURA",TRIPURA,22.5,23.0,5.76,5.95,92.0,108.0,5.76,5.0,0.32,0.32,1.8,1.8,1.8,1.8,52.0,58.0,0.01,0.01,0.01,0.01,Drinkable
3427,"TUBE WELL AT SHANTIR BAZAR,SOUTH TRIPURA",TRIPURA,22.0,22.5,6.22,6.35,76.0,91.0,6.22,5.0,0.32,0.46,1.8,1.8,1.8,1.8,44.0,52.0,0.01,0.01,0.01,0.01,Drinkable
3428,"TUBE WELL AT BAGAFA, SOUTHTRIPURA",TRIPURA,22.0,22.5,6.09,6.15,88.0,97.0,6.09,5.0,0.32,-0.53,1.8,1.8,1.8,1.8,52.0,52.0,0.01,0.01,0.01,0.01,Drinkable
3430,"TUBE WELL AT JAWAHANAGAR,DHALAI",TRIPURA,21.5,22.0,6.28,6.34,87.0,98.0,6.28,5.0,0.32,0.62,1.8,1.8,1.8,1.8,52.0,54.0,0.01,0.01,0.01,0.01,Drinkable
3431,"TUBE WELL AT KULAI, DHALAI",TRIPURA,21.5,22.0,6.56,6.68,72.0,89.0,6.56,5.0,0.32,0.32,1.8,1.8,1.8,1.8,48.0,48.0,0.01,0.01,0.01,0.01,Drinkable
3432,"TUBE WELL AT CHURAIBARI (INTERSTATE BOUNDRY), NORTHTRIPURA",TRIPURA,22.0,22.5,5.93,5.99,98.0,108.0,5.93,5.0,0.63,0.73,1.8,1.8,1.8,1.8,58.0,62.0,0.01,0.01,0.01,0.01,Drinkable
3433,"TUBE WELL AT KAMESWAR, INDUSTRIAL ESTATE AREA,NORTH TRIPURA",TRIPURA,22.0,22.5,6.83,6.99,98.0,105.0,6.83,5.0,0.72,0.84,1.8,1.8,1.8,1.8,52.0,58.0,0.01,0.01,0.01,0.01,Drinkable
3434,"TUBE WELL AT KUMARGHAT, INDUSTRIAL ESTATE AREA,NORTH TRIPURA",TRIPURA,22.0,22.5,6.18,6.3,99.0,103.0,6.18,5.0,0.71,0.81,1.8,1.8,1.8,1.8,54.0,58.0,0.01,0.01,0.01,0.01,Drinkable
3435,"TUBE WELL AT GOUR NAGAR,NORTH TRIPURA",TRIPURA,22.0,22.5,6.27,6.41,98.0,109.0,6.27,5.0,0.32,0.32,1.8,1.8,1.8,1.8,56.0,58.0,0.01,0.01,0.01,0.01,Drinkable
3436,"TUBE WELL AT KAILASHAHAR,NORTH TRIPURA",TRIPURA,22.0,22.5,5.93,6.05,89.0,95.0,5.93,5.0,0.32,0.32,1.8,1.8,1.8,1.8,50.0,52.0,0.01,0.01,0.01,0.01,Drinkable
4185,TUBE WELL AT JIRANIA,TRIPURA,21.0,22.0,5.95,6.12,119.0,125.0,5.95,5.0,0.49,0.52,1.8,1.8,1.8,1.8,72.0,74.0,0.01,0.01,0.01,0.01,Drinkable
4186,TUBE WELL AT DUKLI INDUSTRIALAREA,TRIPURA,21.5,22.0,6.05,6.29,127.0,133.0,6.05,5.0,0.32,0.32,1.8,1.8,1.8,1.8,72.0,76.0,0.01,0.01,0.01,0.01,Drinkable
4187,TUBE WELL AT BADHARGHAT,TRIPURA,21.5,22.0,6.29,6.56,121.0,127.0,6.29,5.0,0.32,0.32,1.8,1.8,1.8,1.8,68.0,70.0,0.01,0.01,0.01,0.01,Drinkable
4188,TUBE WELL AT ARUNDHATINAGAR,TRIPURA,21.0,21.5,6.47,6.59,118.0,121.0,6.47,5.0,0.32,0.32,1.8,1.8,1.8,1.8,64.0,66.0,0.01,0.01,0.01,0.01,Drinkable
4189,TUBE WELL AT NANADANNAGAR,TRIPURA,21.0,21.5,6.55,7.2,105.0,109.0,6.55,5.0,0.32,0.32,1.8,1.8,1.8,1.8,58.0,58.0,0.01,0.01,0.01,0.01,Drinkable
4190,TUBE WELL AT DEBENDRACHANDRA NAGAR,TRIPURA,21.0,21.0,5.85,5.97,108.0,114.0,5.85,5.0,0.6,0.74,1.8,1.8,1.8,1.8,64.0,66.0,0.01,0.01,0.01,0.01,Drinkable
4191,TUBE WELL AT SURYAMONINAGAR,TRIPURA,21.0,21.5,6.57,6.69,99.0,102.0,6.57,5.0,0.32,0.32,1.8,1.8,1.8,1.8,52.0,58.0,0.01,0.01,0.01,0.01,Drinkable
4200,TUBE WELL AT BISHALGARH,TRIPURA,21.0,22.5,6.09,6.11,99.0,101.0,6.09,5.0,0.47,0.67,1.8,1.8,1.8,1.8,52.0,58.0,0.01,0.01,0.01,0.01,Drinkable
4201,TUBE WELL AT SONAMURA,TRIPURA,21.0,22.0,5.69,5.93,110.0,111.0,5.69,5.0,0.52,0.6,1.8,1.8,1.8,1.8,64.0,68.0,0.01,0.01,0.01,0.01,Drinkable
4202,TUBE WELL AT BISHRAMGANJ,TRIPURA,21.0,22.5,6.05,6.18,121.0,131.0,6.05,5.0,0.32,0.32,1.8,1.8,1.8,1.8,68.0,70.0,0.01,0.01,0.01,0.01,Drinkable
4203,TUBE WELL AT KARBOOK,TRIPURA,20.5,21.0,5.84,5.95,110.0,116.0,5.84,5.0,0.32,0.32,1.8,1.8,1.8,1.8,60.0,68.0,0.01,0.01,0.01,0.01,Drinkable
4204,TUBE WELL AT AMARPUR,TRIPURA,21.0,21.5,5.77,5.89,105.0,110.0,5.77,5.0,0.47,0.5,1.8,1.8,1.8,1.8,60.0,62.0,0.01,0.01,0.01,0.01,Drinkable
4205,"TUBE WELL AT AMAR SAGAR,UDAIPUR",TRIPURA,21.0,21.5,6.51,6.67,106.0,112.0,6.51,5.0,0.5,0.54,1.8,1.8,1.8,1.8,52.0,56.0,0.01,0.01,0.01,0.01,Drinkable
4206,"TUBE WELL AT DHANI SAGAR,UDAIPUR",TRIPURA,21.0,21.5,6.62,6.71,101.0,108.0,6.62,5.0,0.4,0.43,1.8,1.8,1.8,1.8,56.0,58.0,0.01,0.01,0.01,0.01,Drinkable
4207,TUBE WELL AT SABROOM,TRIPURA,21.0,21.5,6.51,6.67,102.0,108.0,6.51,5.0,0.32,0.32,1.8,1.8,1.8,1.8,52.0,58.0,0.01,0.01,0.01,0.01,Drinkable
4208,TUBE WELL AT JOLAIBARI,TRIPURA,21.0,21.0,6.22,6.34,102.0,105.0,6.22,5.0,0.32,0.32,1.8,1.8,1.8,1.8,52.0,54.0,0.01,0.01,0.01,0.01,Drinkable
4209,TUBE WELL AT BELONIA,TRIPURA,21.0,21.0,-6.29,6.31,104.0,111.0,-6.29,5.0,0.32,0.32,1.8,1.8,1.8,1.8,56.0,58.0,0.01,0.01,0.01,0.01,Not Drinkable
4210,TUBE WELL AT AMBASSA,TRIPURA,20.5,21.0,5.89,5.97,105.0,118.0,5.89,5.0,0.32,0.32,1.8,1.8,1.8,1.8,60.0,64.0,0.01,0.01,0.01,0.01,Drinkable
4211,TUBE WELL AT KAMALPUR,TRIPURA,21.0,21.5,6.59,6.81,106.0,110.0,6.59,5.0,0.32,0.32,1.8,1.8,1.8,1.8,58.0,60.0,0.01,0.01,0.01,0.01,Drinkable
4213,TUBE WELL AT TELIAMURA,TRIPURA,21.5,21.5,6.62,6.77,105.0,118.0,6.62,5.0,0.32,0.32,1.8,1.8,1.8,1.8,56.0,62.0,0.01,0.01,0.01,0.01,Drinkable
4214,TUBE WELL AT KHOWAI,TRIPURA,21.5,21.5,6.79,6.81,103.0,114.0,6.79,5.0,0.32,0.32,1.8,1.8,1.8,1.8,56.0,58.0,0.01,0.01,0.01,0.01,Drinkable
4215,TUBE WELL AT DHARMANAGAR,TRIPURA,21.0,21.5,6.19,6.36,134.0,149.0,6.19,5.0,0.32,0.32,1.8,1.8,1.8,1.8,76.0,92.0,0.01,0.01,0.01,0.01,Drinkable
4216,TUBE WELL AT DAMCHERRA,TRIPURA,20.5,21.0,6.29,6.31,108.0,111.0,6.29,5.0,0.32,0.32,1.8,1.8,1.8,1.8,56.0,58.0,0.01,0.01,0.01,0.01,Drinkable
4217,TUBE WELL AT KANCHANPUR,TRIPURA,21.0,21.0,6.39,6.48,106.0,118.0,6.39,5.0,0.32,0.32,1.8,1.8,1.8,1.8,60.0,62.0,0.01,0.01,0.01,0.01,Drinkable
4218,TUBE WELL AT PANISAGAR,TRIPURA,21.0,21.0,6.69,6.74,109.0,114.0,6.69,5.0,0.32,0.32,1.8,1.8,1.8,1.8,58.0,58.0,0.22,0.22,0.01,0.01,Drinkable
4636,TUBE WELL AT BISHALGARH,TRIPURA,22.5,23.0,6.51,6.57,118.0,118.0,6.51,5.0,0.41,0.62,1.8,1.8,1.8,1.8,66.0,68.0,0.01,0.01,0.01,0.01,Drinkable
4637,TUBE WELL AT RAJNAGAR,TRIPURA,23.0,23.5,6.49,6.55,109.0,118.0,6.49,5.0,0.32,0.32,1.8,1.8,1.8,1.8,60.0,62.0,0.01,0.01,0.01,0.01,Drinkable
4638,TUBE WELL AT CHAMPAKNAGAR,TRIPURA,22.0,23.0,6.61,6.79,95.0,114.0,6.61,5.0,0.32,0.5,1.8,1.8,1.8,1.8,54.0,60.0,0.01,0.01,0.01,0.01,Drinkable
4639,TUBE WELL AT RANIRBAZAR,TRIPURA,22.5,23.0,6.77,6.85,99.0,108.0,6.77,5.0,0.32,0.6,1.8,1.8,1.8,1.8,56.0,58.0,0.01,0.01,0.01,0.01,Drinkable
4641,TUBE WELL AT MELAGHAR,TRIPURA,22.0,22.0,5.61,5.87,101.0,108.0,5.61,5.0,0.77,1.5950000000000002,1.8,1.8,1.8,1.8,60.0,64.0,0.01,0.01,0.01,0.01,Drinkable
4647,TUBE WELL AT MANUBAZAR,TRIPURA,23.0,23.5,6.78,6.89,100.0,106.0,6.78,5.0,0.32,0.32,1.8,1.8,1.8,1.8,52.0,56.0,0.01,0.01,0.01,0.01,Drinkable
4648,TUBE WELL AT KALADEPHAMANU,TRIPURA,22.0,22.5,6.55,6.98,99.0,106.0,6.55,5.0,0.32,0.32,1.8,1.8,1.8,1.8,58.0,60.0,0.01,0.01,0.01,0.01,Drinkable
4651,"TUBE WELL AT CHAKMAGHAT,TELIAMURA",TRIPURA,22.0,22.5,6.81,6.95,97.0,113.0,6.81,5.0,0.32,0.44,1.8,1.8,1.8,1.8,62.0,68.0,0.01,0.01,0.01,0.01,Drinkable
4652,TUBE WELL AT TELIAMURAMARKET,TRIPURA,22.0,22.5,6.25,6.37,108.0,115.0,6.25,5.0,0.32,0.4,1.8,1.8,1.8,1.8,64.0,68.0,0.01,0.01,0.01,0.01,Drinkable
4653,TUBE WELL AT PECHARTHAL,TRIPURA,22.5,23.0,6.18,6.33,102.0,109.0,6.18,5.0,0.32,0.32,1.8,1.8,1.8,1.8,64.0,68.0,0.01,0.01,0.01,0.01,Drinkable
1736,"GROUND WATER QUALITY STATION SARDARNAGAR,GORAKHPUR,U.P",UTTAR PRADESH,20.0,24.0,5.99,6.16,570.0,688.0,5.99,5.0,0.86,1.5950000000000002,2.0,2.0,4.5,8.0,220.0,388.0,0.31,0.415,0.01,0.01,Drinkable
1737,"GROUND WATER QUALITY STATION CAPTANGANJ,KHUSHINAGAR,U.P",UTTAR PRADESH,18.0,23.0,6.12,6.76,672.0,680.0,6.12,5.9,0.86,1.5950000000000002,2.0,2.0,4.5,8.0,460.0,466.0,0.31,0.415,0.01,0.01,Drinkable
1738,"SITE 1, INDUSTRIAL AREA NEAR ELECTRIC CONVERTOR REPAIRING WORKSHOP,THANA?DAHI UNNAO",UTTAR PRADESH,27.0,33.0,7.78,7.86,599.0,752.0,7.78,5.0,0.86,1.5950000000000002,21.0,21.0,210.0,300.0,365.0,470.0,0.53,0.53,0.01,0.01,Not Drinkable
1739,"SITE 2, INDUSTRIAL AREA NEAR M/S JAIJAGDAMBA METALOYSUNNAO, U.P",UTTAR PRADESH,28.0,32.0,7.46,7.85,1025.0,1402.0,7.46,5.0,0.86,1.5950000000000002,2.0,20.0,4.0,3000.0,628.0,872.0,0.01,0.01,0.002,0.002,Not Drinkable
1740,"AT ROADWAYS BUS STATION,UNNAO, U.P",UTTAR PRADESH,29.0,32.0,7.46,8.01,649.0,6644.0,7.46,5.0,0.98,0.98,22.0,22.0,2.0,4000.0,385.0,418.0,0.85,0.85,0.01,0.01,Not Drinkable
1741,"MAGAWARA INDUSTRIAL AREA NEAR ORIENTAL PALACEUNNAO, U.P",UTTAR PRADESH,28.0,31.0,7.58,7.91,796.0,852.0,7.58,5.0,1.1,1.1,25.0,25.0,2000.0,2000.0,525.0,538.0,0.88,0.88,0.01,0.01,Not Drinkable
1742,"CHINHAT INDUSTRIAL AREA IN LUCKNOW NEAR M/S INDIAPESTICIDES LUCKNOW, U.P",UTTAR PRADESH,26.0,28.0,7.21,7.21,693.0,693.0,7.21,5.0,1.66,1.66,13.0,13.0,46.0,46.0,436.0,436.0,0.66,0.66,0.01,0.01,Drinkable
1743,"AISHBAGH INDUSTRIAL AREA AT LUCKNOW NEAR M/S EVEREADYINDUSTRIES LTD. LUCKNOW, U.P",UTTAR PRADESH,26.0,28.0,7.88,7.88,745.0,745.0,7.88,5.0,1.6,1.6,4.0,4.0,12.0,12.0,474.0,474.0,0.6,0.6,0.006,0.006,Drinkable
1746,"NAGAR PALIKA TUBE WELL,SULTANPUR, U.P",UTTAR PRADESH,19.0,20.0,32.65,8.02,788.0,981.0,32.65,5.0,0.16,0.18,1.8,1.8,1.8,1.8,462.0,482.0,0.66,0.66,0.01,0.01,Drinkable
1747,"INDIA MARKA HAND PUMP IN SAROWNI BLOCK ATRAIBAREILLY, U.P",UTTAR PRADESH,20.0,20.0,7.88,8.11,868.0,922.0,7.88,5.0,0.2,0.2,1.8,1.8,1.8,1.8,458.0,492.0,0.88,0.9,0.01,0.01,Drinkable
1749,"TUBE WELL AT MEERUT CITY, U.P",UTTAR PRADESH,14.0,15.0,7.1,7.2,610.0,620.0,7.1,5.0,1.6,2.0,2.0,2.0,4.5,8.0,390.0,410.0,0.4,0.5,0.01,0.01,Drinkable
1750,"TUBE WELL AT BAGPAT CITY, U.P",UTTAR PRADESH,15.0,16.0,7.2,7.3,630.0,640.0,7.2,5.0,1.6,1.8,2.0,2.0,4.5,8.0,390.0,400.0,0.3,0.4,0.01,0.01,Drinkable
1751,"TUBE WELL IN INDUSTRIAL AREAAT GAJRAULA, AMROHA, U.P",UTTAR PRADESH,26.0,28.0,7.27,7.8,534.0,597.0,7.27,5.0,4.88,4.88,110.0,110.0,3500.0,3500.0,267.0,376.0,0.01,0.01,0.018,0.018,Not Drinkable
1752,"SAHIBABAD INDUSTRIAL AREA,GHAZIABAD, U.P",UTTAR PRADESH,20.0,20.0,7.2,7.3,2000.0,2100.0,7.2,1.1,0.42,0.43,1.8,1.8,1.8,1.8,900.0,923.0,0.01,0.01,0.01,0.01,Not Drinkable
1753,"MEERUT ROAD INDUSTRIAL AREAGHAZIABAD, U.P",UTTAR PRADESH,20.0,21.0,7.5,7.8,1185.0,1290.0,7.5,5.0,0.33,0.33,1.8,1.8,1.8,1.8,625.0,720.0,0.01,0.01,0.01,0.01,Not Drinkable
1754,"HAPUR ROAD INDUSTRIAL AREAGHAZIABAD, U.P",UTTAR PRADESH,20.0,20.0,7.2,7.6,820.0,925.0,7.2,5.0,0.32,0.32,1.8,1.8,1.8,1.8,240.0,270.0,0.01,0.01,0.01,0.01,Drinkable
1755,"PILKHUA INDUSTRIAL AREAGHAZIABAD, U.P",UTTAR PRADESH,20.0,21.0,7.5,7.6,1125.0,1346.0,7.5,5.0,0.86,1.5950000000000002,1.8,1.8,1.8,1.8,802.0,842.0,0.01,0.01,0.01,0.01,Not Drinkable
1756,"GOPIGANJ INDUSTRIAL AREABHADOHI, VARANASI, U.P",UTTAR PRADESH,26.5,28.5,7.56,7.6,526.0,540.0,7.56,7.2,0.86,1.5950000000000002,2.0,2.0,4.5,8.0,320.0,326.0,0.31,0.415,0.01,0.01,Not Drinkable
1758,"GROUND AROUND STP DINAPUR,VARANASI, U.P",UTTAR PRADESH,25.5,27.2,7.65,7.76,516.0,532.0,7.65,5.0,0.86,1.5950000000000002,2.0,2.0,4.5,8.0,262.0,312.0,0.31,0.415,0.011,0.011,Not Drinkable
1759,"IFFCO, PHOOLPUR, PRAYAGRAJ,U.P",UTTAR PRADESH,25.2,25.4,7.15,7.18,1174.0,1190.0,7.15,5.0,0.92,1.88,1.8,1.8,1.8,1.8,245.0,264.0,0.38,0.42,0.01,0.01,Drinkable
2467,"CHANDPUR INDUSTRIAL AREA,LAHARTARA, VARANASI",UTTAR PRADESH,25.5,27.5,7.72,7.78,548.0,562.0,7.72,5.0,0.86,1.5950000000000002,2.0,2.0,4.5,8.0,332.0,337.0,0.31,0.415,0.01,0.01,Drinkable
2468,"BHADOHI INDUSTRIAL AREA, DEVELOPMENT AUTHORITY,SANT RAVIDAS NAGAR",UTTAR PRADESH,26.0,28.0,7.63,7.68,530.0,564.0,7.63,5.0,0.86,1.5950000000000002,2.0,2.0,4.5,8.0,340.0,346.0,0.31,0.415,0.0166,0.0166,Not Drinkable
2469,"AT INDUSTRIAL AREA. NAINI,ALLAHABAD",UTTAR PRADESH,25.2,25.3,7.09,7.13,1140.0,1186.0,7.09,5.0,0.79,1.83,1.8,1.8,1.8,1.8,264.0,288.0,0.37,0.39,0.01,0.01,Drinkable
2470,"AT INDUSTRIAL AREA, FATEHPUR",UTTAR PRADESH,25.1,25.2,7.2,7.15,1783.0,1854.0,7.2,5.0,1.04,1.12,1.8,1.8,1.8,1.8,237.0,256.0,0.35,0.36,0.01,0.01,Drinkable
2471,"GORAKHPUR INDUSTRIAL DEVELOPMENT AUTHORITY AREA(GIDA), GORAKHPUR",UTTAR PRADESH,18.0,22.0,5.7,6.28,582.0,670.0,5.7,5.2,0.86,1.5950000000000002,2.0,2.0,4.5,8.0,226.0,372.0,0.31,0.415,0.01,0.01,Drinkable
2472,"VILLAGE DAURALA, MEERUT",UTTAR PRADESH,15.0,16.0,7.1,7.3,550.0,580.0,7.1,5.0,1.8,2.0,2.0,2.0,4.5,8.0,380.0,420.0,0.5,0.6,0.01,0.01,Drinkable
2473,"KHEKRA, BAGHPAT",UTTAR PRADESH,14.0,15.0,7.0,7.1,570.0,590.0,7.0,5.0,1.7,2.0,2.0,2.0,4.5,8.0,370.0,390.0,0.4,0.5,0.01,0.01,Drinkable
2474,UNCHAHAAR (NEAR THERMALPOWER PLANT),UTTAR PRADESH,18.0,21.0,7.78,7.81,811.0,988.0,7.78,5.0,0.16,0.2,1.8,1.8,1.8,1.8,460.0,568.0,0.68,0.7,0.01,0.01,Drinkable
2475,"INDUSTRIAL AREA, SULTANPURROAD",UTTAR PRADESH,18.0,20.0,8.01,8.02,901.0,1022.0,8.01,5.0,0.2,0.2,1.8,1.8,1.8,1.8,562.0,618.0,0.74,0.76,0.01,0.01,Not Drinkable
2477,"GAUTAM BUDHA JUNIOR HIGHSCHOOL RAJENDRA NAGAR, ORAI",UTTAR PRADESH,18.0,20.0,7.4,7.6,940.0,950.0,7.4,5.0,0.86,1.5950000000000002,2.0,2.0,4.5,8.0,560.0,578.0,0.31,0.415,0.01,0.01,Not Drinkable
2478,"DEVA ROAD, INDUSTRIAL AREA, CHAINHAT, LKO NEAR UPTRONPOLICE CHOWKI, LUCKNOW",UTTAR PRADESH,26.0,28.0,7.78,7.78,536.0,536.0,7.78,5.0,1.52,1.52,2.0,2.0,4.0,4.0,342.0,342.0,0.82,0.82,0.008,0.008,Drinkable
2479,"NEAR M/S KUMAR INTER NATIONAL LAKDI FAZALPUR,DELHI ROAD, MORADABAD",UTTAR PRADESH,22.0,26.0,7.0,7.4,230.0,390.0,7.0,5.0,0.86,1.5950000000000002,1.8,1.8,21.0,21.0,210.0,240.0,0.31,0.415,0.043,0.043,Not Drinkable
2480,"NEAR BRAHMAN MAJRA,PILKHANI",UTTAR PRADESH,18.0,18.0,7.3,7.3,310.0,310.0,7.3,5.0,0.86,1.5950000000000002,2.0,2.0,4.5,8.0,240.0,240.0,0.31,0.415,0.01,0.01,Drinkable
2481,"NEAR PEER BEGRAJ INDSTRIALAREA, MUZAFFARNAGAR",UTTAR PRADESH,21.0,22.5,7.3,7.5,490.0,530.0,7.3,5.0,0.86,1.5950000000000002,2.0,2.0,4.5,8.0,370.0,398.0,0.31,0.415,0.01,0.01,Drinkable
1748,HANDPUMP IN VILLAGE DAMAUDA AT KASHIPUR NEARM/S INDIA GLYCOLES LTD.,UTTAR PRADESH,26.0,30.0,7.5,7.6,446.0,720.0,7.5,5.0,0.32,0.39,2.0,2.0,4.5,8.0,204.0,220.0,0.4,0.41,0.01,0.01,Drinkable
3440,"GROUND WATER AT SITAR GANJINDUSTRIAL AREA? 1,US NAGAR",UTTAR PRADESH,26.0,31.0,7.4,7.4,313.0,410.0,7.4,5.0,0.32,0.46,2.0,2.0,4.5,8.0,214.0,276.0,0.33,0.68,0.01,0.01,Drinkable
3441,"GROUND WATER AT SITAR GANJINDUSTRIAL AREA? 2,US NAGAR",UTTAR PRADESH,26.0,31.0,6.8,-6.56,426.0,440.0,6.8,5.0,0.32,0.35,2.0,2.0,4.5,8.0,288.0,294.0,0.37,0.6,0.01,0.01,Drinkable
3442,"GROUND WATER AT PANTNAGARINDUSTRIAL AREA? 1,US NAGAR",UTTAR PRADESH,26.0,30.0,7.4,7.4,313.0,330.0,7.4,5.0,0.36,0.46,2.0,2.0,4.5,8.0,214.0,220.0,0.33,0.75,0.01,0.01,Drinkable
3443,"GROUND WATER AT PANTNAGARINDUSTRIAL AREA? 2,US NAGAR",UTTAR PRADESH,26.0,30.0,7.5,7.5,295.0,308.0,7.5,5.0,0.32,0.32,2.0,2.0,4.5,8.0,200.0,205.0,0.33,0.8,0.01,0.01,Drinkable
3444,"GROUND WATER AT SANTIPURIKICHHA? 1,US NAGAR",UTTAR PRADESH,26.0,30.0,7.2,7.7,348.0,350.0,7.2,5.0,0.32,0.76,2.0,2.0,4.5,8.0,230.0,234.0,0.37,0.4,0.01,0.01,Drinkable
3445,"GROUND WATER AT SANTIPURIKICHHA? 2,US NAGAR",UTTAR PRADESH,26.0,30.0,7.2,7.6,330.0,344.0,7.2,5.0,0.32,0.33,2.0,2.0,4.5,8.0,216.0,221.0,0.29,0.42,0.01,0.01,Drinkable
3446,"GROUND WATER AT KASHIPUR MORADABAD ROAD? 1,USNAGAR",UTTAR PRADESH,26.0,30.0,7.2,7.3,332.0,350.0,7.2,5.0,0.32,0.32,2.0,2.0,4.5,8.0,214.0,230.0,0.37,0.46,0.01,0.01,Drinkable
3447,"GROUND WATER AT KASHIPUR MORADABAD ROAD? 2,USNAGAR",UTTAR PRADESH,25.0,31.0,7.4,7.5,338.0,346.0,7.4,5.0,0.32,1.5950000000000002,2.0,2.0,4.5,8.0,226.0,241.0,0.3,0.4,0.01,0.01,Drinkable
3448,"GROUND WATER AT KASHIPURBAZPUR ROAD? 1,US NAGAR",UTTAR PRADESH,25.0,25.0,7.3,7.3,328.0,328.0,7.3,5.0,0.32,0.32,2.0,2.0,4.5,8.0,222.0,222.0,0.29,0.29,0.01,0.01,Drinkable
3449,"HAND PUMP NEAR KENDRIYA VIDYALAYA, BAZPUR ROADKASHIPUR,US NAGAR",UTTAR PRADESH,26.0,26.0,7.3,7.3,356.0,356.0,7.3,5.0,0.38,0.38,2.0,2.0,4.5,8.0,262.0,262.0,0.28,0.28,0.01,0.01,Drinkable
3450,"GROUND WATER AT SIDCUL INDUSTRIAL AREA? 1, ROSHANABAD COLLECTORATE,HARIDWAR",UTTAR PRADESH,19.7,25.0,7.1,8.0,709.0,880.0,7.1,5.0,0.32,6.66,2.0,2.0,4.5,8.0,454.0,563.0,0.56,0.98,0.01,0.01,Drinkable
3451,"GROUND WATER AT SIDCUL INDUSTRIAL AREA? 2, SALEEMPURCHOWK,ROORKEE,HARIDWAR",UTTAR PRADESH,20.9,25.0,6.98,7.6,1378.0,2030.0,6.98,5.0,0.79,2.79,2.0,2.0,4.5,8.0,882.0,1299.0,1.13,1.13,0.01,0.01,Not Drinkable
3452,"GROUND WATER AT RAMNAGAR INDUSTRIAL AREA?1,ROORKEE,HARIDWAR",UTTAR PRADESH,20.1,26.0,7.2,8.0,606.0,892.0,7.2,5.0,0.32,0.63,2.0,2.0,4.5,8.0,388.0,570.0,0.31,0.74,0.01,0.01,Drinkable
3453,"GROUND WATER AT BHAGWAN INDUSTRIAL AREA? 2, SIKANDERPUR, LAKHESWARI,ROORKEE, HARIDWAR",UTTAR PRADESH,20.5,24.0,7.4,7.9,455.0,712.0,7.4,5.0,0.41,0.43,2.0,2.0,4.5,8.0,291.0,455.0,0.84,0.84,0.01,0.01,Drinkable
3454,"GROUND WATER AT ROORKEE INDUSTRIAL AREA? 1, CHCBHAGWANPUR,HARIDWAR",UTTAR PRADESH,20.0,25.0,7.39,8.1,509.0,757.0,7.39,5.0,0.37,0.47,2.0,2.0,4.5,8.0,326.0,484.0,0.9,0.9,0.01,0.01,Drinkable
3455,"GROUND WATER AT ROORKEEINDUSTRIAL AREA? 2, SUNEHRA",UTTAR PRADESH,19.4,22.0,7.6,8.1,563.0,725.0,7.6,5.0,0.37,0.49,2.0,2.0,4.5,8.0,360.0,464.0,0.23,0.88,0.01,0.01,Drinkable
3456,"GROUND WATER AT SELAQUIINDUSTRIAL AREA? 1, DEHRADUN",UTTAR PRADESH,15.0,23.0,5.96,6.55,178.0,274.0,5.96,5.0,0.32,0.32,2.0,2.0,4.5,8.0,100.0,182.0,0.33,0.48,0.01,0.01,Drinkable
3457,"GROUND WATER AT SELAQUIINDUSTRIAL AREA? 2, DEHRADUN",UTTAR PRADESH,14.0,23.0,6.22,6.76,195.0,286.0,6.22,5.0,0.32,0.32,2.0,2.0,4.5,8.0,105.0,199.0,0.43,0.49,0.01,0.01,Drinkable
1766,"MINE PIT WATER ASSANSOL, WEST BENGAL",WEST BENGAL,27.0,28.0,8.34,8.67,362.0,426.0,8.34,5.0,0.72,0.72,1.8,1.8,2.0,2.0,248.0,352.0,0.31,0.41,0.01,0.01,Drinkable
